time,interactions,currentwealth.min,currentwealth.max,currentwealth.avg,currentwealth.sd,utility.min,utility.max,utility.avg,utility.sd,L2.sd.MRS,max.sd.MRS,initialwealth.min,initialwealth.max,alpha.min,alpha.max,activation.method,num.agents,num.commodities,trade.eps,termination_criterion,termination.eps,termination.time,termination.threshold
1,49749,174.062,84674,2100.87,4003.16,646.997,8.43478e+16,1.09194e+13,4.23084e+14,3.8463,1.28513,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
2,99401,147.79,84674,2014.27,3743.06,663.972,8.48503e+16,1.11235e+13,4.25505e+14,3.73674,1.24797,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
3,149041,147.79,78468.9,1944.53,3530.55,671.985,8.5067e+16,1.13881e+13,4.31441e+14,3.63799,1.21529,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
4,198617,155.88,78468.9,1881.61,3343.05,672.6,8.51327e+16,1.15989e+13,4.33242e+14,3.54505,1.18361,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
5,248181,143.904,78468.9,1824.79,3174.08,680.159,8.99851e+16,1.18593e+13,4.46567e+14,3.45823,1.15448,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
6,297654,106.856,78468.9,1770.9,2988.81,690.377,8.99894e+16,1.20235e+13,4.48337e+14,3.37616,1.12833,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
7,347136,106.856,78468.9,1723.16,2814.51,693.59,9.02656e+16,1.21668e+13,4.50601e+14,3.30148,1.10271,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
8,396540,106.856,78468.9,1680.76,2657.07,696.211,9.21555e+16,1.23419e+13,4.56668e+14,3.23109,1.07928,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
9,445904,106.856,78468.9,1642.54,2527.24,696.244,9.22027e+16,1.24613e+13,4.58649e+14,3.16541,1.05711,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
10,495251,106.856,78468.9,1607.76,2393.19,706.242,9.24852e+16,1.25931e+13,4.60659e+14,3.1043,1.03652,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
11,544503,106.856,78468.9,1577.56,2279.17,707.332,9.26522e+16,1.26899e+13,4.62257e+14,3.0484,1.01781,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
12,593685,126.192,78468.9,1550.23,2177.2,723.492,9.29847e+16,1.27958e+13,4.64203e+14,2.99652,1.00079,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
13,642831,123.96,64669.1,1525.82,2069.03,723.77,9.44804e+16,1.29402e+13,4.73236e+14,2.94889,0.985081,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
14,691949,123.96,64669.1,1503.1,1975.04,723.784,9.52853e+16,1.3073e+13,4.77756e+14,2.90381,0.970429,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
15,741004,123.96,64669.1,1484.63,1911.38,724.03,9.53082e+16,1.31876e+13,4.82223e+14,2.86319,0.956932,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
16,790029,123.96,64669.1,1466.02,1833.84,749.402,9.53606e+16,1.32675e+13,4.83653e+14,2.82424,0.943704,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
17,838993,123.96,64669.1,1449.61,1760.86,753.729,9.53794e+16,1.3345e+13,4.85209e+14,2.78935,0.931984,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
18,887849,123.96,64669.1,1434.98,1697.38,753.77,1.02223e+17,1.34805e+13,4.99618e+14,2.75674,0.921339,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
19,936665,123.96,64669.1,1422.74,1653.69,753.771,1.02746e+17,1.35474e+13,5.01458e+14,2.72665,0.911185,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
20,985426,123.96,64669.1,1410.51,1597,754.126,1.02924e+17,1.36459e+13,5.04117e+14,2.69808,0.902018,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
21,1034093,131.054,64669.1,1399.36,1557.13,755.475,1.0293e+17,1.36967e+13,5.05012e+14,2.67179,0.893505,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
22,1082672,131.054,64669.1,1390.85,1529.65,756.257,1.03085e+17,1.37404e+13,5.0588e+14,2.64891,0.88611,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
23,1131175,131.054,46391.3,1381.27,1479.78,756.861,1.03105e+17,1.38021e+13,5.06983e+14,2.62626,0.878566,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
24,1179545,131.054,46391.3,1372.58,1441.38,756.889,1.03108e+17,1.38462e+13,5.0761e+14,2.6053,0.871506,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
25,1227849,150.418,46391.3,1365.97,1418.76,757.689,1.03117e+17,1.38798e+13,5.07958e+14,2.58672,0.865542,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
26,1276031,150.418,46391.3,1359.47,1390.65,759.719,1.05379e+17,1.39298e+13,5.1281e+14,2.56966,0.859705,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
27,1324182,150.418,46391.3,1353.84,1368.43,759.741,1.05488e+17,1.39579e+13,5.13343e+14,2.55476,0.854803,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
28,1372154,150.418,45154.7,1348.6,1343.33,762.686,1.10133e+17,1.40289e+13,5.233e+14,2.54097,0.85038,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
29,1420082,150.418,45154.7,1343.79,1322.8,763.231,1.10151e+17,1.40585e+13,5.2403e+14,2.52748,0.84608,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
30,1467821,150.418,45154.7,1339.63,1307.61,763.638,1.10155e+17,1.4078e+13,5.24265e+14,2.51549,0.842083,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
31,1515398,150.418,43232.6,1335.59,1288.44,771.839,1.10155e+17,1.41006e+13,5.24478e+14,2.50438,0.838627,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
32,1562894,150.418,42299.5,1332.05,1275.71,772.419,1.10369e+17,1.41224e+13,5.25146e+14,2.4941,0.835217,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
33,1610271,148.092,42299.5,1329.43,1267.55,773.291,1.10379e+17,1.41426e+13,5.25552e+14,2.48586,0.832481,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
34,1657464,148.092,41894.9,1326.26,1257.24,773.326,1.10744e+17,1.41609e+13,5.26381e+14,2.47719,0.829737,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
35,1704578,150.418,41894.9,1323.45,1246.87,773.328,1.10748e+17,1.41747e+13,5.26576e+14,2.46903,0.826926,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
36,1751441,202.25,41894.9,1320.94,1238.87,773.861,1.10748e+17,1.41865e+13,5.26688e+14,2.46171,0.824493,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
37,1798170,202.25,41894.9,1318.92,1233.72,774.171,1.10759e+17,1.41962e+13,5.26789e+14,2.45514,0.822077,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
38,1844803,202.25,41894.9,1316.47,1225.31,777.612,1.10759e+17,1.42088e+13,5.27243e+14,2.44897,0.820138,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
39,1891229,202.25,41894.9,1314.75,1218.39,779.505,1.1086e+17,1.42217e+13,5.27599e+14,2.44348,0.818362,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
40,1937527,202.25,41894.9,1312.71,1206.5,779.685,1.1086e+17,1.42288e+13,5.2766e+14,2.43815,0.816446,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
41,1983475,202.25,41894.9,1311.18,1201.28,781.225,1.1086e+17,1.42391e+13,5.27857e+14,2.43321,0.814731,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
42,2029271,209.898,41894.9,1309.71,1197.97,781.322,1.10904e+17,1.42474e+13,5.2808e+14,2.42885,0.813237,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
43,2074845,209.898,41894.9,1308.73,1195.69,787.098,1.10979e+17,1.42538e+13,5.28279e+14,2.42528,0.812031,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
44,2120385,209.898,41894.9,1307.57,1192.76,787.304,1.11228e+17,1.42651e+13,5.29014e+14,2.42197,0.810878,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
45,2165578,210.33,41894.9,1306.63,1190.62,787.475,1.11274e+17,1.42716e+13,5.29164e+14,2.41879,0.809786,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
46,2210672,210.64,41894.9,1305.63,1188.04,787.591,1.11288e+17,1.42761e+13,5.29221e+14,2.41577,0.808826,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
47,2255467,210.64,43964.4,1304.7,1185.88,787.592,1.11291e+17,1.42817e+13,5.29256e+14,2.41301,0.807988,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
48,2300045,217.983,42696.8,1303.83,1182.2,787.607,1.11291e+17,1.42855e+13,5.29283e+14,2.41045,0.807248,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
49,2344111,217.983,42696.8,1303.02,1180.43,787.649,1.11292e+17,1.42898e+13,5.29311e+14,2.40802,0.806543,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
50,2388068,217.983,42777.3,1302.21,1178.06,791.854,1.11293e+17,1.42932e+13,5.29336e+14,2.40578,0.805802,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
51,2431674,217.983,42777.3,1301.62,1177.08,791.876,1.11297e+17,1.42964e+13,5.29367e+14,2.40398,0.805236,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
52,2474992,217.983,42777.3,1301.2,1175.54,791.879,1.11321e+17,1.42992e+13,5.29436e+14,2.40224,0.804678,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
53,2517943,217.983,42777.3,1300.57,1173.54,792.27,1.11323e+17,1.43019e+13,5.29456e+14,2.40056,0.804126,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
54,2560609,217.983,44017,1300.06,1172.19,792.317,1.11324e+17,1.43053e+13,5.29498e+14,2.39901,0.803604,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
55,2602938,203.44,44017,1299.64,1171.11,792.317,1.11329e+17,1.43072e+13,5.29533e+14,2.39784,0.803308,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
56,2644538,203.44,44017,1299.19,1170.29,792.692,1.11332e+17,1.43099e+13,5.29585e+14,2.39657,0.802946,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
57,2685922,203.44,44017,1298.83,1169.67,792.692,1.11333e+17,1.43116e+13,5.29598e+14,2.39546,0.802573,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
58,2726934,203.44,44017,1298.5,1169.07,792.746,1.11343e+17,1.43133e+13,5.29629e+14,2.39446,0.802182,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
59,2767678,203.44,44017,1298.18,1168.32,792.908,1.11347e+17,1.43146e+13,5.29648e+14,2.39348,0.801864,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
60,2807727,226.737,44017,1297.93,1167.67,792.949,1.11348e+17,1.43157e+13,5.29655e+14,2.3926,0.801629,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
61,2847331,226.737,44017,1297.58,1166.83,793.26,1.11348e+17,1.43169e+13,5.29662e+14,2.39173,0.801275,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
62,2886655,226.737,44017,1297.41,1166.56,793.261,1.11366e+17,1.4319e+13,5.29738e+14,2.39103,0.801026,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
63,2925392,226.737,44017,1297.2,1165.77,793.265,1.11368e+17,1.43204e+13,5.29753e+14,2.39028,0.800745,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
64,2963685,226.737,43600.9,1296.96,1165.28,793.272,1.11368e+17,1.43212e+13,5.29758e+14,2.3896,0.800565,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
65,3001552,226.737,43600.9,1296.7,1164.37,793.278,1.11371e+17,1.43221e+13,5.2977e+14,2.38888,0.800309,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
66,3038855,226.737,43600.9,1296.54,1164.02,793.278,1.11372e+17,1.43227e+13,5.29776e+14,2.38835,0.800185,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
67,3075516,222.303,43600.9,1296.32,1163.51,793.288,1.11372e+17,1.43235e+13,5.29786e+14,2.38778,0.8,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
68,3111525,222.303,43600.9,1296.19,1163.21,793.288,1.11377e+17,1.43241e+13,5.29801e+14,2.38736,0.799854,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
69,3146976,222.303,43600.9,1296.03,1162.61,793.288,1.11378e+17,1.4325e+13,5.2981e+14,2.38694,0.799713,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
70,3182000,222.303,43600.9,1295.85,1162.23,793.291,1.11378e+17,1.43255e+13,5.29814e+14,2.3865,0.799573,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
71,3216453,222.303,43600.9,1295.68,1161.85,793.294,1.1138e+17,1.4326e+13,5.29822e+14,2.38607,0.799441,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
72,3250209,222.303,42773.1,1295.62,1161.86,793.306,1.11384e+17,1.43265e+13,5.29831e+14,2.38585,0.799373,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
73,3283294,222.303,42773.1,1295.48,1161.67,793.316,1.11384e+17,1.43269e+13,5.29833e+14,2.38553,0.799241,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
74,3316070,222.303,42399.5,1295.43,1161.73,793.316,1.11384e+17,1.43273e+13,5.29837e+14,2.38522,0.799157,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
75,3348077,222.303,42399.5,1295.39,1161.86,793.374,1.11384e+17,1.43276e+13,5.29841e+14,2.38495,0.799076,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
76,3379432,222.303,42399.5,1295.29,1161.79,793.375,1.11384e+17,1.43279e+13,5.29843e+14,2.38472,0.798989,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
77,3409886,222.303,42399.5,1295.18,1161.64,793.399,1.11384e+17,1.43282e+13,5.29844e+14,2.3845,0.798914,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
78,3439882,222.303,42399.5,1295.15,1161.51,793.4,1.11385e+17,1.43285e+13,5.29847e+14,2.38437,0.798891,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
79,3469044,222.303,42399.5,1295.11,1161.44,793.403,1.11385e+17,1.43286e+13,5.29848e+14,2.3842,0.798853,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
80,3497629,222.303,42399.5,1295.08,1161.4,793.403,1.11385e+17,1.43289e+13,5.2985e+14,2.38409,0.798824,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
81,3525563,222.303,42440.4,1295.02,1161.36,793.403,1.11385e+17,1.43291e+13,5.29855e+14,2.38393,0.798778,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
82,3552903,222.303,42440.4,1295.01,1161.37,793.433,1.11385e+17,1.43293e+13,5.29856e+14,2.38383,0.798741,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
83,3579502,222.332,42440.4,1294.95,1161.28,793.485,1.11385e+17,1.43295e+13,5.29858e+14,2.38366,0.798664,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
84,3605428,222.332,42536.2,1294.88,1161.19,793.485,1.11385e+17,1.43297e+13,5.2986e+14,2.38352,0.798615,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
85,3630797,222.332,42536.2,1294.84,1161.21,793.492,1.11386e+17,1.43299e+13,5.29863e+14,2.38341,0.798592,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
86,3655254,222.332,42536.2,1294.81,1161.19,793.501,1.11386e+17,1.43301e+13,5.29864e+14,2.38333,0.798542,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
87,3679132,222.332,42536.2,1294.77,1161.13,793.504,1.11386e+17,1.43303e+13,5.29866e+14,2.38323,0.798511,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
88,3702282,222.332,42536.2,1294.74,1161.04,793.508,1.11386e+17,1.43304e+13,5.29867e+14,2.38317,0.798487,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
89,3724899,222.332,42536.2,1294.74,1161.08,793.518,1.11386e+17,1.43305e+13,5.29868e+14,2.38314,0.798463,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
90,3746948,222.332,42536.2,1294.71,1161.05,793.519,1.1139e+17,1.43307e+13,5.29878e+14,2.38305,0.798439,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
91,3768196,222.808,42536.2,1294.68,1161.06,793.538,1.1139e+17,1.43307e+13,5.29878e+14,2.383,0.798418,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
92,3788761,223.739,42536.2,1294.64,1160.91,793.539,1.11391e+17,1.43308e+13,5.2988e+14,2.38292,0.798402,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
93,3808560,223.739,42536.2,1294.64,1160.88,793.539,1.11391e+17,1.43309e+13,5.29882e+14,2.3829,0.798409,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
94,3827736,223.766,42536.2,1294.63,1160.83,793.54,1.11391e+17,1.4331e+13,5.29883e+14,2.38284,0.798376,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
95,3846444,223.766,42536.2,1294.62,1160.77,793.542,1.11391e+17,1.43311e+13,5.29884e+14,2.38279,0.798363,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
96,3864462,221.178,42536.2,1294.6,1160.76,793.547,1.11391e+17,1.43312e+13,5.29885e+14,2.38274,0.79834,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
97,3881763,221.178,42536.2,1294.58,1160.74,793.551,1.11392e+17,1.43313e+13,5.29887e+14,2.38269,0.798334,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
98,3898561,221.178,42536.2,1294.53,1160.47,793.551,1.11392e+17,1.43314e+13,5.29888e+14,2.38262,0.798315,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
99,3914765,221.178,42536.2,1294.51,1160.44,793.551,1.11392e+17,1.43314e+13,5.2989e+14,2.38258,0.7983,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
100,3930436,221.178,42536.2,1294.5,1160.42,793.552,1.11392e+17,1.43315e+13,5.29891e+14,2.38254,0.79829,174.062,84674,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
1,49777,104.311,83186,2132.63,4093.53,333.656,1.18506e+17,1.50366e+13,6.58269e+14,3.85801,1.28955,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
2,99467,104.311,83186,2046.06,3843.82,334.343,1.20547e+17,1.54217e+13,6.68989e+14,3.74701,1.25271,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
3,149131,104.311,83186,1968.4,3588.67,336.587,1.21618e+17,1.57015e+13,6.74675e+14,3.6455,1.21869,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
4,198702,136.561,71692.7,1900.31,3373.87,337.454,1.21778e+17,1.59899e+13,6.80296e+14,3.55032,1.1857,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
5,248252,123.023,71692.7,1841.46,3191.18,337.462,1.21907e+17,1.62244e+13,6.8424e+14,3.46242,1.15717,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
6,297775,102.417,71692.7,1785.77,3001.49,338.047,1.21908e+17,1.6448e+13,6.86772e+14,3.37899,1.12854,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
7,347273,102.417,62304.8,1735.98,2828.29,338.065,1.24748e+17,1.66469e+13,6.93224e+14,3.30249,1.10326,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
8,396676,124.982,62304.8,1691.17,2673.19,346.341,1.24749e+17,1.68619e+13,7.001e+14,3.23122,1.07956,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
9,446069,124.982,62304.8,1651.98,2531.07,347.515,1.24749e+17,1.70242e+13,7.03356e+14,3.16527,1.05851,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
10,495368,124.982,62304.8,1618.42,2406.02,347.519,1.25221e+17,1.72429e+13,7.08361e+14,3.10577,1.03846,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
11,544651,124.982,62304.8,1587.96,2296.93,351.038,1.25399e+17,1.74209e+13,7.10843e+14,3.04848,1.01971,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
12,593896,124.982,62304.8,1562.22,2197.63,351.534,1.25399e+17,1.75857e+13,7.13739e+14,2.99879,1.00369,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
13,643038,124.982,62304.8,1539.39,2115.72,351.534,2.1147e+17,1.86016e+13,8.99437e+14,2.9522,0.987945,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
14,692182,124.982,62304.8,1519.29,2050.57,353.256,2.12049e+17,1.87377e+13,9.02116e+14,2.90881,0.97297,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
15,741246,59.0264,62304.8,1499.2,1968.53,354.214,2.12579e+17,1.88233e+13,9.04112e+14,2.86828,0.959137,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
16,790230,59.0264,54658,1481.38,1901.85,354.438,2.17892e+17,1.89748e+13,9.17669e+14,2.83045,0.946681,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
17,839194,59.0264,53481.6,1465.47,1836.52,354.943,2.18254e+17,1.90689e+13,9.19326e+14,2.79471,0.934606,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
18,888030,59.0264,53481.6,1452.64,1795.34,355.75,2.18315e+17,1.91369e+13,9.20128e+14,2.76306,0.923896,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
19,936768,59.0264,53514.2,1440.57,1742.07,355.758,2.18366e+17,1.92256e+13,9.22805e+14,2.73379,0.91439,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
20,985485,59.0264,53514.2,1427.33,1676.77,355.996,2.19824e+17,1.92986e+13,9.26873e+14,2.70501,0.904727,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
21,1034114,59.0264,55445.4,1416.92,1635.64,359.235,2.20744e+17,1.93782e+13,9.30372e+14,2.67967,0.896114,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
22,1082675,59.0264,55445.4,1407.55,1593.59,361.609,2.25829e+17,1.9533e+13,9.45403e+14,2.65712,0.888576,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
23,1131219,59.0264,55445.4,1398.49,1562.44,361.636,2.25832e+17,1.96125e+13,9.48432e+14,2.63507,0.881147,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
24,1179577,59.0264,53882.3,1389.59,1527.92,361.636,2.25863e+17,1.96544e+13,9.49041e+14,2.61404,0.874367,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
25,1227873,97.437,53882.3,1383.45,1510.06,362.181,2.26333e+17,1.97298e+13,9.53997e+14,2.59654,0.86847,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
26,1276099,97.437,58716.7,1375.57,1469.78,362.242,2.26333e+17,1.97696e+13,9.54337e+14,2.57845,0.862797,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
27,1324212,97.437,58716.7,1369.88,1450.83,362.251,2.26334e+17,1.98261e+13,9.5549e+14,2.56348,0.85775,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
28,1372156,97.437,58716.7,1364.69,1434.84,362.251,2.26392e+17,1.98686e+13,9.57185e+14,2.54969,0.85325,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
29,1420021,97.437,58716.7,1359.49,1417.48,362.255,2.26398e+17,1.99107e+13,9.58935e+14,2.53624,0.849021,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
30,1467812,97.437,58716.7,1354.71,1399.89,362.255,2.27799e+17,1.99661e+13,9.64861e+14,2.52407,0.845082,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
31,1515487,97.437,58716.7,1351.47,1391.16,362.705,2.27811e+17,1.99934e+13,9.6567e+14,2.51372,0.841748,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
32,1562957,97.437,58716.7,1348.18,1380.55,362.705,2.27899e+17,2.00237e+13,9.66715e+14,2.50407,0.83852,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
33,1610304,97.437,58716.7,1344.64,1363.55,363.01,2.27899e+17,2.00492e+13,9.67845e+14,2.49495,0.835476,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
34,1657569,97.437,58716.7,1341.77,1354.26,363.158,2.27906e+17,2.00787e+13,9.68494e+14,2.48684,0.832824,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
35,1704699,97.437,58716.7,1338.87,1345.31,363.164,2.27908e+17,2.00981e+13,9.68689e+14,2.47886,0.830199,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
36,1751667,97.437,58716.7,1336.25,1339.31,363.165,2.2805e+17,2.01165e+13,9.6927e+14,2.47146,0.827737,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
37,1798453,97.437,58716.7,1334,1333,363.165,2.28062e+17,2.01428e+13,9.69767e+14,2.46502,0.825618,176.447,83186,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
