time,interactions,currentwealth.min,currentwealth.max,currentwealth.avg,currentwealth.sd,utility.min,utility.max,utility.avg,utility.sd,L2.sd.MRS,max.sd.MRS,initialwealth.min,initialwealth.max,alpha.min,alpha.max,activation.method,num.agents,num.commodities,trade.eps,termination_criterion,termination.eps,termination.time,termination.threshold
85,4176998,354.613,81726.2,1533.98,3482,233.396,2.24949e+17,2.86559e+13,1.00419e+15,1.73478,0.580919,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
86,4225351,355.686,81726.2,1533.23,3479.6,233.396,2.24949e+17,2.86737e+13,1.0045e+15,1.73146,0.579672,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
87,4273689,388.912,81726.2,1528.65,3468.11,234.007,2.2495e+17,2.8701e+13,1.00463e+15,1.72161,0.576267,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
88,4322079,405.572,81726.2,1523.77,3460.72,234.036,2.26882e+17,2.87472e+13,1.00927e+15,1.71105,0.572752,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
89,4370387,412.2,81726.2,1518.25,3449.51,234.037,2.26882e+17,2.87829e+13,1.00972e+15,1.69927,0.568624,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
90,4418518,406.54,81726.2,1513.68,3442.44,234.038,2.27095e+17,2.88129e+13,1.01062e+15,1.68917,0.565089,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
91,4466723,384.14,81726.2,1511.15,3438.27,234.672,2.27131e+17,2.88412e+13,1.01097e+15,1.6827,0.56307,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
92,4514981,423.89,81726.2,1507.23,3433.77,234.672,2.27131e+17,2.88713e+13,1.01137e+15,1.67271,0.559652,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
93,4563184,424.073,81726.2,1505,3430.21,234.672,2.27141e+17,2.88928e+13,1.01157e+15,1.66716,0.557675,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
94,4611366,374.186,81726.2,1499.91,3419.66,235.176,2.27161e+17,2.8913e+13,1.01175e+15,1.6567,0.55394,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
95,4659478,464.343,81726.2,1495.17,3408.62,235.176,2.27161e+17,2.89358e+13,1.01207e+15,1.64702,0.550815,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
96,4707538,464.499,81726.2,1494.33,3406.68,235.176,2.27161e+17,2.89508e+13,1.01219e+15,1.6439,0.549711,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
97,4755706,465.682,81726.2,1491.24,3401.59,235.176,2.27161e+17,2.89783e+13,1.01354e+15,1.63664,0.54723,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
98,4803719,388.567,81897.4,1487.54,3395.37,235.176,2.27185e+17,2.90001e+13,1.01414e+15,1.62846,0.544296,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
99,4851728,395.821,81726.2,1483.64,3385.65,235.176,2.28321e+17,2.90307e+13,1.01688e+15,1.6207,0.541859,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
100,4899783,410.502,81726.2,1481.06,3381.53,235.359,2.2834e+17,2.90511e+13,1.01737e+15,1.61446,0.539682,175.626,84996.1,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
1,49681,124.967,81583.3,2225.82,4377.16,598.934,1.71895e+17,1.41254e+13,7.68075e+14,3.94038,1.31535,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
2,99386,101.713,81583.3,2193.1,4359.63,599.721,1.71901e+17,1.45499e+13,7.71907e+14,3.8235,1.27686,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
3,149041,121.277,81583.3,2177.79,4353.74,599.721,1.72378e+17,1.48074e+13,7.74297e+14,3.74556,1.2509,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
4,198749,116.067,81583.3,2180.94,4352.32,599.874,1.72378e+17,1.5029e+13,7.77902e+14,3.71429,1.24038,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
5,248451,83.667,81583.3,2170.61,4344.07,599.874,1.72378e+17,1.5266e+13,8.18935e+14,3.65594,1.22044,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
6,298099,125.254,81583.3,2146.41,4322.46,599.874,1.73063e+17,1.58022e+13,8.21018e+14,3.5707,1.19211,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
7,347747,60.6976,81583.3,2125.36,4307.43,599.874,1.84055e+17,1.61611e+13,8.46507e+14,3.49413,1.16658,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
8,397377,130.203,81583.3,2116.45,4299.18,599.874,1.87764e+17,1.64478e+13,8.56961e+14,3.44458,1.14993,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
9,447020,156.719,81583.3,2111.49,4294.23,599.874,1.87779e+17,1.66374e+13,8.65521e+14,3.40546,1.13774,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
10,496619,156.21,81583.3,2087.67,4274.5,599.874,1.91714e+17,1.69465e+13,8.75141e+14,3.32796,1.11212,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
11,546208,115.059,81583.3,2075.54,4265.65,599.874,1.9172e+17,1.71601e+13,8.77221e+14,3.27726,1.0961,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
12,595830,129.013,81583.3,2077.24,4261.91,599.874,1.94331e+17,1.72984e+13,8.95405e+14,3.2572,1.08901,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
13,645454,123.214,81583.3,2060.67,4247.9,600.269,2.00303e+17,1.7606e+13,8.9916e+14,3.20048,1.07139,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
14,695067,129.779,81583.3,2047.05,4238.42,600.269,2.01326e+17,1.78488e+13,9.0678e+14,3.1503,1.05433,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
15,744634,141.203,81583.3,2029.95,4223.7,600.269,2.07832e+17,1.81669e+13,9.23607e+14,3.09504,1.03577,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
16,794174,125.153,81583.3,2029.5,4219.9,600.269,2.09763e+17,1.83204e+13,9.28849e+14,3.07612,1.02956,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
17,843706,124.081,81583.3,2018.35,4211.66,601.35,2.18424e+17,1.86179e+13,9.58915e+14,3.0349,1.01574,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
18,893197,191.746,81583.3,1997.57,4196.11,601.35,2.28904e+17,1.89877e+13,9.76289e+14,2.9742,0.99603,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
