time,interactions,currentwealth.min,currentwealth.max,currentwealth.avg,currentwealth.sd,utility.min,utility.max,utility.avg,utility.sd,L2.sd.MRS,max.sd.MRS,initialwealth.min,initialwealth.max,alpha.min,alpha.max,activation.method,num.agents,num.commodities,trade.eps,termination_criterion,termination.eps,termination.time,termination.threshold
56,26439925,128.542,53435.1,1305.97,1225.81,513.183,9.57309e+17,1.92248e+13,1.20906e+15,2.40568,0.802999,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
57,26853687,128.542,53589.3,1305.61,1225.06,513.34,9.57309e+17,1.92278e+13,1.2091e+15,2.40452,0.802601,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
58,27263699,128.542,53589.3,1305.28,1223.98,513.341,9.57314e+17,1.92304e+13,1.20913e+15,2.40351,0.802252,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
59,27669855,128.542,53589.3,1304.99,1223.34,513.424,9.57324e+17,1.92332e+13,1.20918e+15,2.40258,0.801947,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
60,28070625,135.28,53589.3,1304.7,1222.66,513.588,9.57324e+17,1.92353e+13,1.2092e+15,2.4017,0.801645,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
61,28467329,135.28,54084.6,1304.49,1222.29,513.6,9.57488e+17,1.92377e+13,1.20937e+15,2.40094,0.801381,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
62,28858903,134.498,54084.6,1304.25,1221.71,513.606,9.57488e+17,1.92402e+13,1.20947e+15,2.4002,0.801152,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
63,29246007,134.498,54084.6,1304.04,1221.22,513.639,9.57495e+17,1.9242e+13,1.2095e+15,2.39956,0.800939,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
64,29628909,134.498,54084.6,1303.84,1220.78,513.655,9.57516e+17,1.92439e+13,1.20956e+15,2.39891,0.800726,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
65,30005872,134.498,54084.6,1303.67,1220.4,513.765,9.57525e+17,1.92452e+13,1.20958e+15,2.39835,0.80055,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
66,30377609,134.498,54084.6,1303.51,1220.15,513.816,9.57533e+17,1.92467e+13,1.20961e+15,2.39782,0.800381,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
67,30744818,134.498,54084.6,1303.34,1219.69,513.817,9.57549e+17,1.9248e+13,1.20964e+15,2.39733,0.800208,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
68,31106239,134.498,54084.6,1303.2,1219.34,513.986,9.57549e+17,1.9249e+13,1.20966e+15,2.39687,0.800058,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
69,31461941,134.498,54084.6,1303.08,1219.14,514.024,9.57581e+17,1.92501e+13,1.20969e+15,2.39647,0.799927,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
70,31811697,136.585,54084.6,1302.97,1219,514.049,9.57581e+17,1.92509e+13,1.2097e+15,2.39609,0.799785,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
71,32155612,136.585,54084.6,1302.85,1218.81,514.066,9.57587e+17,1.92518e+13,1.20973e+15,2.39574,0.799667,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
72,32493544,136.585,54084.6,1302.76,1218.54,514.096,9.57589e+17,1.92528e+13,1.20975e+15,2.39545,0.799578,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
73,32824768,136.585,54084.6,1302.68,1218.45,514.141,9.57599e+17,1.92535e+13,1.20977e+15,2.3952,0.799494,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
74,33150294,136.321,54084.6,1302.6,1218.15,514.156,9.57599e+17,1.92544e+13,1.20979e+15,2.39492,0.799389,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
75,33469386,132.302,54084.6,1302.52,1217.94,514.181,9.57601e+17,1.9255e+13,1.2098e+15,2.39468,0.799308,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
76,33782184,132.302,54084.6,1302.45,1217.78,514.183,9.57602e+17,1.9256e+13,1.20982e+15,2.39445,0.799236,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
77,34088441,132.363,54084.6,1302.4,1217.77,514.187,9.57602e+17,1.9257e+13,1.20987e+15,2.39428,0.799187,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
78,34387658,132.363,54084.6,1302.35,1217.69,514.203,9.57602e+17,1.92578e+13,1.20989e+15,2.3941,0.799126,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
79,34680609,132.363,54084.6,1302.3,1217.62,514.209,9.57603e+17,1.92582e+13,1.2099e+15,2.39395,0.799074,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
80,34966477,132.363,54084.6,1302.25,1217.53,514.21,9.57632e+17,1.92587e+13,1.20994e+15,2.39379,0.799021,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
81,35245333,132.363,54084.6,1302.21,1217.46,514.22,9.57633e+17,1.92594e+13,1.20997e+15,2.39365,0.798977,140.479,100201,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
1,497602,105.787,86030.6,2119.47,4047.4,266.489,3.43078e+17,1.53758e+13,8.63105e+14,3.85548,1.28608,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
2,994593,97.8011,86030.6,2034.46,3802.89,266.491,3.52464e+17,1.57459e+13,8.78749e+14,3.74572,1.24941,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
3,1491002,97.8011,83730.5,1959.89,3579.48,266.495,3.52847e+17,1.60627e+13,8.89149e+14,3.64465,1.21615,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
4,1986945,97.8011,82882.8,1893.87,3371.05,266.52,3.54266e+17,1.63244e+13,8.96388e+14,3.5507,1.18474,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
5,2482340,79.5137,82882.8,1834.52,3181.69,276.661,3.71927e+17,1.66082e+13,9.13699e+14,3.46313,1.15558,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
6,2977200,50.594,82882.8,1781.51,3001.01,276.805,3.82897e+17,1.68614e+13,9.24471e+14,3.38212,1.12854,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
7,3471685,50.594,82882.8,1733.54,2837.24,295.385,3.9487e+17,1.70969e+13,9.33661e+14,3.30627,1.10342,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
8,3965603,50.594,82882.8,1690.9,2684.96,297.018,3.94914e+17,1.73317e+13,9.48265e+14,3.23606,1.08014,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
9,4459020,50.594,81080.9,1652.75,2545.1,297.164,4.00691e+17,1.75329e+13,9.55871e+14,3.17094,1.05851,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
10,4952053,70.016,81080.9,1618.44,2415.75,297.543,4.14999e+17,1.77012e+13,9.64744e+14,3.11048,1.03821,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
11,5444529,70.016,81080.9,1588.06,2302.55,298.396,4.15001e+17,1.78643e+13,9.69206e+14,3.05436,1.0194,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
12,5936590,66.7465,81080.9,1560.2,2195.19,298.482,4.15029e+17,1.80274e+13,9.78226e+14,3.00185,1.00175,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
13,6428120,70.016,81080.9,1535.95,2104.15,303.704,4.16798e+17,1.81565e+13,9.80778e+14,2.95393,0.985792,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
14,6919090,86.4557,80783.8,1513.89,2015.88,306.436,4.21313e+17,1.82803e+13,9.87458e+14,2.90936,0.970823,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
15,7409566,86.4557,80783.8,1494.35,1937.67,308.157,4.28205e+17,1.84249e+13,1.00266e+15,2.86836,0.957028,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
16,7899342,86.4557,80111.6,1476.68,1869.47,309.489,4.28205e+17,1.85167e+13,1.00418e+15,2.83033,0.944324,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
17,8388586,86.4557,80111.6,1460.37,1805.59,309.547,4.29748e+17,1.86067e+13,1.00668e+15,2.79481,0.932455,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
18,8876980,86.4557,80111.6,1445.73,1742.51,310.563,4.29832e+17,1.87001e+13,1.00891e+15,2.76224,0.921606,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
19,9364792,86.4557,72220,1432.86,1691.21,310.568,4.29963e+17,1.87772e+13,1.0108e+15,2.73246,0.911587,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
20,9852065,86.4557,72220,1420.87,1641.35,310.979,4.30464e+17,1.88486e+13,1.01226e+15,2.70475,0.902364,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
21,10338513,86.4557,72220,1410.33,1601.68,312.12,4.30465e+17,1.89127e+13,1.01333e+15,2.67924,0.893809,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
22,10824180,86.4557,72220,1400.95,1566.68,318.219,4.305e+17,1.89762e+13,1.01442e+15,2.65583,0.886017,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
23,11309009,86.9505,72220,1392.44,1532.91,318.228,4.30527e+17,1.90353e+13,1.01578e+15,2.63427,0.878891,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
24,11792898,86.9505,72220,1384.53,1501.02,318.301,4.3252e+17,1.90889e+13,1.01831e+15,2.61449,0.872317,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
25,12275946,86.9505,72220,1377.3,1471.21,319.285,4.32537e+17,1.91396e+13,1.01927e+15,2.59623,0.86628,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
26,12757824,86.9505,72220,1370.34,1441.56,320.022,4.32547e+17,1.91851e+13,1.02043e+15,2.57915,0.860597,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
27,13238946,86.9505,72220,1364.29,1418.62,320.023,4.32547e+17,1.92275e+13,1.02174e+15,2.56351,0.855301,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
28,13719149,86.9505,72220,1358.78,1395.55,320.912,4.32547e+17,1.92669e+13,1.02337e+15,2.54911,0.850461,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
29,14197961,114.259,59254,1353.77,1375.27,321.371,4.3285e+17,1.92995e+13,1.0241e+15,2.53584,0.846078,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
30,14675666,114.259,59254,1349.21,1357.49,322.667,4.33133e+17,1.9335e+13,1.02526e+15,2.52369,0.842004,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
31,15152205,114.259,59254,1345.27,1343.57,322.694,4.33263e+17,1.93622e+13,1.02589e+15,2.51278,0.838378,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
32,15627338,114.259,59254,1341.71,1331.15,323.221,4.39513e+17,1.93957e+13,1.02929e+15,2.50277,0.83508,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
33,16101186,112.325,59254,1338.33,1319.2,327.226,4.43053e+17,1.94221e+13,1.03135e+15,2.49344,0.831943,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
34,16573925,112.325,59254,1335.29,1308.47,335.679,4.43096e+17,1.94406e+13,1.03169e+15,2.48495,0.829162,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
35,17045077,112.325,59254,1332.59,1299.97,336.068,4.44003e+17,1.94619e+13,1.03288e+15,2.47712,0.826503,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
36,17514919,112.325,59254,1330.02,1291.07,336.088,4.44003e+17,1.94798e+13,1.03327e+15,2.4698,0.824139,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
37,17982700,112.325,59254,1327.86,1285,345.455,4.44014e+17,1.94967e+13,1.03359e+15,2.46344,0.822013,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
38,18449047,112.325,59022.9,1325.73,1278.18,346.346,4.44016e+17,1.95119e+13,1.03404e+15,2.45731,0.81992,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
39,18913644,112.325,59022.9,1323.94,1273.68,346.707,4.44021e+17,1.95262e+13,1.03442e+15,2.45184,0.818131,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
40,19376335,112.325,59022.9,1322.19,1267.39,346.707,4.4412e+17,1.95409e+13,1.03499e+15,2.44674,0.816402,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
41,19837026,112.325,59022.9,1320.61,1262.2,346.721,4.44821e+17,1.95527e+13,1.03554e+15,2.44215,0.814846,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
42,20295686,112.325,59022.9,1319.24,1258.16,349.519,4.44882e+17,1.9563e+13,1.03571e+15,2.43794,0.813418,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
43,20752383,112.095,59022.9,1317.94,1253.74,349.519,4.44888e+17,1.95717e+13,1.03584e+15,2.43407,0.812111,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
44,21206432,112.095,59022.9,1316.81,1250.62,350.534,4.44934e+17,1.95805e+13,1.03613e+15,2.4305,0.81096,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
45,21658631,112.095,59022.9,1315.7,1247.62,351.076,4.44934e+17,1.95872e+13,1.0362e+15,2.42718,0.809865,122.666,87821.4,0.01,0.99,-1,1000000,10,0.01,-2,0.01,100,90
