time,interactions,currentwealth.min,currentwealth.max,currentwealth.avg,currentwealth.sd,utility.min,utility.max,utility.avg,utility.sd,L2.sd.MRS,max.sd.MRS,initialwealth.min,initialwealth.max,alpha.min,alpha.max,activation.method,num.agents,num.commodities,trade.eps,termination_criterion,termination.eps,termination.time,termination.threshold
1,49790,137.778,90965.5,2191.8,4225.55,61.3212,137.837,96.6061,10.6578,3.94192,1.31901,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
2,99563,137.778,82588.1,2173.46,4154.17,61.9511,138.672,96.9908,10.654,3.91102,1.30892,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
3,149323,137.778,82588.1,2154.76,4082.58,62.2988,139.122,97.3596,10.652,3.88055,1.29872,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
4,199087,137.778,82588.1,2135.88,4004.65,62.3442,139.381,97.7199,10.652,3.85071,1.28885,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
5,248825,137.778,82588.1,2118.22,3936.82,62.8445,139.902,98.0648,10.6542,3.82156,1.27917,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
6,298573,147.114,82588.1,2100.37,3863.13,62.8792,140.066,98.3968,10.6583,3.7929,1.26966,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
7,348301,147.114,82588.1,2083.22,3799.24,62.9194,140.162,98.7181,10.6633,3.76476,1.26018,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
8,398039,147.114,74510.2,2064.75,3720.16,63.1121,140.345,99.0287,10.6681,3.73672,1.25087,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
9,447767,147.114,74510.2,2048.83,3662.28,63.1783,140.741,99.3283,10.6721,3.70994,1.24209,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
10,497487,147.114,74510.2,2031.76,3593.5,63.4979,141.273,99.6156,10.6804,3.68329,1.23314,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
11,547175,165.249,74510.2,2015.76,3531.18,63.6726,142.066,99.8946,10.6896,3.65757,1.22468,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
12,596900,165.249,74510.2,2000.04,3469.51,63.6784,142.1,100.163,10.6983,3.63221,1.21644,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
13,646625,165.249,74510.2,1984.88,3412.47,64.2875,142.1,100.423,10.7048,3.60736,1.2083,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
14,696346,175.043,74510.2,1970.49,3359.49,65.49,142.118,100.672,10.7125,3.58342,1.2005,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
15,746035,186.687,74510.2,1956.73,3310.76,65.5183,142.119,100.913,10.7225,3.56,1.19264,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
16,795726,186.687,74510.2,1942.67,3256.99,65.6685,142.561,101.143,10.7334,3.53718,1.18515,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
17,845405,193.772,74510.2,1928.48,3200.98,66.1384,143.375,101.369,10.744,3.514,1.17757,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
18,895104,193.772,74510.2,1914.86,3149.72,66.4719,143.692,101.585,10.7555,3.49154,1.17013,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
19,944755,194.104,67745.6,1900.97,3095.07,66.4754,144.132,101.794,10.7666,3.46934,1.16278,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
20,994387,194.104,67745.6,1887.91,3042.94,66.8022,144.599,101.996,10.7769,3.4479,1.15548,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
21,1044049,200.332,63902.5,1875.49,2996.85,66.8093,144.618,102.191,10.7892,3.42692,1.14843,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
22,1093721,200.332,63902.5,1862.25,2946.42,66.8479,144.794,102.379,10.8011,3.40576,1.14138,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
23,1143349,200.332,63902.5,1849.91,2898.24,66.8542,145.382,102.561,10.8139,3.38546,1.13464,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
24,1193001,200.332,63902.5,1838.03,2850.24,66.8723,147.565,102.736,10.8265,3.36562,1.12809,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
25,1242618,211.708,63902.5,1826.36,2804.44,66.9232,147.762,102.906,10.8385,3.34634,1.12177,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
26,1292255,211.708,63902.5,1815.02,2763.03,66.9278,147.772,103.068,10.8499,3.32723,1.11546,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
27,1341892,211.708,63902.5,1803.8,2722.97,66.9658,147.78,103.227,10.8622,3.3082,1.10919,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
28,1391479,211.708,63902.5,1792.73,2678.13,66.9761,148.386,103.379,10.8758,3.28987,1.10321,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
29,1441060,211.708,63902.5,1781.71,2636.31,67.045,149.391,103.526,10.8873,3.27153,1.097,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
30,1490645,211.708,63902.5,1770.75,2593.41,67.1373,149.444,103.668,10.8989,3.25346,1.09111,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
31,1540233,211.708,63902.5,1760.35,2554.37,67.1852,149.452,103.807,10.911,3.23586,1.08529,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
32,1589772,211.708,61680.6,1750.39,2515.78,67.1895,149.938,103.941,10.923,3.21867,1.07949,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
33,1639336,211.708,58683.2,1741.23,2482.33,67.1992,149.942,104.068,10.9355,3.20228,1.07394,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
34,1688901,217.656,58683.2,1731.57,2446.91,67.2473,149.951,104.192,10.9478,3.18584,1.06845,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
35,1738447,213.723,58683.2,1722.37,2413.73,67.2581,149.997,104.309,10.9591,3.16996,1.06315,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
36,1787966,213.64,58683.2,1712.78,2377.71,67.282,150.037,104.425,10.9711,3.15381,1.05781,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
37,1837502,213.64,55250.2,1703.7,2344.34,67.2965,150.313,104.536,10.9827,3.13814,1.05259,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
38,1887005,213.64,55250.2,1695.31,2317.22,67.3618,150.337,104.645,10.994,3.12295,1.04758,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
39,1936488,213.64,55250.2,1686.9,2287.43,67.3918,151.333,104.749,11.0055,3.10799,1.04268,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
40,1985971,213.64,55250.2,1678.68,2256.48,67.4009,151.355,104.848,11.0162,3.09349,1.0379,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
41,2035409,213.64,55250.2,1670.35,2224.48,67.4645,151.411,104.945,11.0276,3.07898,1.03306,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
42,2084834,213.64,55250.2,1662.59,2197.88,67.4864,151.746,105.039,11.0393,3.06486,1.02836,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
43,2134267,213.64,55250.2,1654.58,2166.73,67.4891,151.972,105.13,11.0508,3.0509,1.02365,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
44,2183686,219.005,49054.7,1646.53,2136.39,67.59,152.072,105.218,11.0632,3.03692,1.0189,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
45,2233098,219.005,49054.7,1638.97,2112.22,67.5917,152.439,105.302,11.0731,3.02339,1.01442,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
46,2282497,220.274,49054.7,1631.89,2087.74,67.6172,152.465,105.383,11.0833,3.01042,1.01017,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
47,2331957,220.274,49054.7,1625,2063.64,67.6503,153.034,105.462,11.094,2.9978,1.00595,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
48,2381324,224.821,43622.8,1617.75,2037.85,67.7127,153.049,105.538,11.1037,2.98497,1.00176,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
49,2430684,224.821,43622.8,1611.04,2015.08,67.713,153.064,105.612,11.1134,2.9727,0.997797,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
50,2480073,224.821,43622.8,1604.31,1990.44,67.727,153.172,105.683,11.1234,2.96057,0.9938,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
51,2529397,224.821,43622.8,1598.03,1969.29,67.728,153.985,105.752,11.132,2.94874,0.9899,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
52,2578744,224.821,43622.8,1591.63,1947.31,67.7346,154.06,105.819,11.1409,2.93698,0.986013,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
53,2628065,224.821,43622.8,1585.37,1926.63,67.7615,154.11,105.883,11.1499,2.92543,0.982054,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
54,2677353,224.821,42402.5,1579.01,1903.14,67.7705,154.11,105.945,11.1592,2.914,0.978304,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
55,2726636,227.023,42402.5,1572.62,1880.85,67.7813,154.112,106.004,11.1676,2.90273,0.974554,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
56,2775904,227.023,42402.5,1567.11,1864.11,67.7828,154.243,106.061,11.1762,2.8921,0.971091,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
57,2825184,227.023,43447.7,1561.64,1845.73,67.7858,154.635,106.117,11.1846,2.88164,0.96758,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
58,2874393,227.023,43447.7,1556.04,1827.31,67.7894,154.943,106.17,11.192,2.87124,0.964152,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
59,2923614,227.023,43447.7,1550.8,1809.86,67.792,154.944,106.222,11.1995,2.86123,0.960878,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
60,2972803,227.023,42589.4,1545.43,1792.85,67.798,154.98,106.273,11.2077,2.85114,0.957576,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
61,3022000,227.023,42589.4,1540.07,1775.85,67.8055,154.992,106.322,11.2155,2.84113,0.954304,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
62,3071202,227.023,41944.7,1535.03,1759.31,67.8063,155.124,106.369,11.2233,2.83159,0.951183,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
63,3120363,227.023,41944.7,1529.94,1742.27,67.8069,155.132,106.414,11.2304,2.82205,0.948089,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
64,3169469,227.023,41673.9,1524.89,1724.79,67.812,155.782,106.458,11.2373,2.81256,0.944955,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
65,3218590,230.775,41673.9,1520.27,1711.73,67.8121,156.258,106.5,11.2437,2.80358,0.941961,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
66,3267671,230.775,41251.1,1515.48,1696.25,67.8153,156.267,106.541,11.2503,2.79464,0.938911,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
67,3316779,237.87,41251.1,1510.83,1681.41,67.8414,156.372,106.58,11.2565,2.78583,0.936062,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
68,3365822,237.87,41251.1,1506.22,1666.75,67.8507,156.423,106.619,11.2628,2.77707,0.933135,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
69,3414917,237.87,41251.1,1501.95,1652.77,67.8543,156.431,106.655,11.2691,2.76881,0.930367,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
70,3463953,237.87,41251.1,1497.83,1640.03,67.8543,156.475,106.691,11.2753,2.76075,0.927654,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
71,3512950,237.87,41251.1,1493.3,1623.85,67.8543,156.475,106.725,11.2814,2.75255,0.924833,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
72,3561916,237.87,41251.1,1489.2,1610.63,67.8544,156.829,106.759,11.2876,2.74461,0.922122,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
73,3610863,237.87,41251.1,1485.12,1597.46,67.8582,156.837,106.791,11.2931,2.73682,0.919507,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
74,3659775,242.101,41251.1,1481.13,1585.09,67.8614,156.868,106.822,11.2986,2.72919,0.917004,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
75,3708707,242.101,41251.1,1477.13,1572.51,67.8639,157.245,106.852,11.3037,2.72158,0.914521,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
76,3757616,242.101,41251.1,1473.19,1561.15,67.866,157.511,106.88,11.3088,2.71408,0.912066,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
77,3806420,242.101,41352.4,1469.46,1550.48,67.8705,157.59,106.908,11.3139,2.70684,0.909666,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
78,3855279,242.101,41352.4,1465.83,1540.19,67.8706,158.268,106.935,11.3186,2.69969,0.907234,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
79,3904107,242.101,41352.4,1462.16,1529.58,67.8821,158.27,106.962,11.3234,2.69264,0.904857,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
80,3952891,242.101,40863.9,1458.29,1517.26,67.8883,158.275,106.987,11.3281,2.68554,0.902475,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
81,4001694,242.101,40863.9,1454.84,1506.71,67.894,158.544,107.011,11.3326,2.67886,0.900283,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
82,4050433,242.101,40863.9,1451.32,1495.48,67.8967,158.545,107.035,11.3371,2.67225,0.898067,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
83,4099171,242.101,40863.9,1447.9,1485.77,67.8972,158.549,107.058,11.3412,2.6657,0.895893,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
84,4147861,242.101,40863.9,1444.85,1478.02,67.9023,159.062,107.08,11.3454,2.6595,0.893837,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
85,4196516,242.101,40863.9,1441.75,1470.24,67.9099,159.473,107.101,11.3494,2.65339,0.891832,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
86,4245171,242.101,40788.5,1438.71,1462.85,67.9099,159.745,107.122,11.3534,2.6473,0.889843,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
87,4293793,242.101,40788.5,1435.99,1456.24,67.9226,159.747,107.142,11.3573,2.64164,0.887974,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
88,4342331,242.101,40788.5,1432.99,1447.6,67.9234,159.756,107.161,11.3609,2.63583,0.886012,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
89,4390894,242.101,40788.5,1429.99,1438.66,67.9267,159.762,107.179,11.3646,2.63015,0.884097,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
90,4439364,242.101,40788.5,1427.2,1430.74,67.9285,159.957,107.196,11.3682,2.62471,0.882292,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
91,4487856,242.101,40788.5,1424.67,1424.93,67.9298,159.959,107.214,11.3715,2.61954,0.880538,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
92,4536333,242.101,40394,1422.08,1418.63,67.9318,159.96,107.23,11.3746,2.61434,0.878795,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
93,4584783,242.101,40394,1419.32,1411.14,67.9328,159.961,107.246,11.378,2.60905,0.877047,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
94,4633169,244.542,40394,1416.82,1405.11,67.9355,159.988,107.262,11.3809,2.60401,0.875354,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
95,4681537,245.904,40394,1414.31,1398.9,67.9379,159.998,107.277,11.3838,2.59895,0.87363,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
96,4729882,245.904,40263,1411.87,1392.86,67.9395,160.018,107.291,11.3869,2.59404,0.871964,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
97,4778200,245.904,40263,1409.43,1386.51,67.9395,160.14,107.305,11.3898,2.58922,0.870355,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
98,4826427,245.904,40263,1407.1,1380.85,67.9445,160.3,107.319,11.3926,2.58454,0.868701,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
99,4874621,245.904,40263,1404.83,1375.87,67.9525,160.371,107.332,11.3953,2.57995,0.867098,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
100,4922826,245.904,40263,1402.47,1369.6,67.9555,160.375,107.345,11.398,2.57538,0.865582,134.985,90965.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
1,49784,141.659,82269.8,2189,4214.08,59.7373,140.712,96.5686,10.6821,3.93589,1.31439,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
2,99566,141.659,82269.8,2169.2,4140.39,59.7717,140.841,96.9555,10.6805,3.9037,1.3037,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
3,149325,141.659,82269.8,2149.62,4061.35,59.773,140.941,97.3284,10.6764,3.87235,1.29312,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
4,199083,141.659,82269.8,2131,3988.26,60.9995,141.168,97.6856,10.674,3.84212,1.28308,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
5,248839,141.659,82269.8,2112.85,3914.41,61.3712,141.757,98.0348,10.6769,3.8126,1.2732,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
6,298589,141.659,82141.8,2094.93,3837.86,61.4103,142.2,98.3685,10.6799,3.78383,1.26368,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
7,348299,141.659,82141.8,2077.16,3770.73,61.4765,142.27,98.6897,10.6853,3.7551,1.25423,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
8,398045,166.921,82141.8,2060.54,3711.34,61.495,142.585,99.0001,10.6884,3.72718,1.24515,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
9,447752,168.947,82141.8,2044.84,3656.44,61.9395,144.283,99.2969,10.6936,3.7004,1.23638,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
10,497481,170.846,82141.8,2027.66,3588.45,61.9449,144.302,99.5882,10.7013,3.67327,1.22735,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
11,547185,170.846,82141.8,2011.58,3523.13,62.3771,144.305,99.8657,10.7092,3.64747,1.21872,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
12,596886,172.859,82141.8,1996.01,3463.04,62.6365,145.329,100.136,10.7186,3.62196,1.21025,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
13,646606,172.859,75722.4,1981.13,3409.8,62.7224,145.439,100.396,10.7281,3.59701,1.20188,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
14,696259,172.859,73166.9,1965.6,3344.32,62.8313,145.618,100.647,10.7351,3.57223,1.19358,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
15,745949,172.859,73166.9,1950.78,3285.34,62.8337,147.978,100.888,10.743,3.54828,1.18552,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
16,795647,172.859,73166.9,1936.32,3230.38,62.8887,148.067,101.123,10.7525,3.52465,1.17777,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
17,845318,180.211,73166.9,1922.15,3174.64,62.9361,148.243,101.348,10.7632,3.50148,1.16999,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
18,894984,180.211,73166.9,1908.41,3124.13,62.9364,151.932,101.565,10.7738,3.47885,1.16244,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
19,944645,180.211,64947.2,1894.55,3067.91,62.9396,151.989,101.776,10.7854,3.4566,1.15511,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
20,994301,180.211,64947.2,1880.77,3011.96,62.9752,151.999,101.98,10.7973,3.43459,1.14777,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
21,1043942,180.211,64947.2,1868.19,2963.36,62.9754,152.012,102.173,10.8089,3.41367,1.14081,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
22,1093573,180.211,64947.2,1855.49,2913.66,62.9888,153.386,102.362,10.8217,3.39278,1.13378,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
23,1143221,180.211,64947.2,1843.04,2864.73,63.0235,154.269,102.544,10.8315,3.37239,1.12701,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
24,1192831,180.211,64000.8,1831.45,2821.22,63.0972,155.281,102.718,10.8455,3.35248,1.12048,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
25,1242433,180.211,64000.8,1819.31,2777.27,63.157,155.281,102.888,10.8567,3.33244,1.11386,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
26,1292043,180.211,64000.8,1807.96,2735.71,63.1576,155.324,103.05,10.8691,3.31315,1.10736,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
27,1341645,180.211,64000.8,1796.04,2688.27,63.1576,155.338,103.208,10.8826,3.29393,1.1008,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
28,1391229,180.211,64000.8,1785.05,2648.74,63.3445,155.375,103.359,10.8933,3.27553,1.09471,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
29,1440838,180.211,64000.8,1774.79,2612.16,63.3445,155.377,103.506,10.9044,3.25757,1.08875,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
30,1490416,180.211,57595.9,1764.35,2570.95,63.3503,155.534,103.649,10.9172,3.23973,1.08283,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
31,1539987,180.211,54117.8,1754.22,2530.86,63.3828,156.095,103.786,10.9293,3.22233,1.07699,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
32,1589556,180.211,54117.8,1743.93,2490.97,63.3991,156.109,103.917,10.9415,3.20503,1.07123,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
33,1639090,180.211,54117.8,1733.36,2449.15,63.4355,156.109,104.046,10.9524,3.18778,1.06547,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
34,1688636,181.085,54117.8,1723.62,2409.12,63.4754,156.154,104.169,10.9638,3.17136,1.05994,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
35,1738156,181.085,54117.8,1714.21,2372.38,63.4992,156.623,104.288,10.9748,3.15518,1.05461,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
36,1787683,181.085,54117.8,1704.3,2332.86,63.5106,156.703,104.403,10.9856,3.13894,1.04921,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
37,1837208,181.085,54117.8,1695.92,2306.98,63.5526,156.799,104.514,10.9952,3.1235,1.04408,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
38,1886723,184.481,54117.8,1687.35,2276.63,63.6813,157.095,104.622,11.0058,3.10814,1.03904,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
39,1936248,184.481,54117.8,1678.31,2240.66,63.6891,157.384,104.726,11.0165,3.09294,1.03404,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
40,1985712,184.481,54117.8,1669.98,2209.73,63.7331,157.495,104.826,11.0276,3.07825,1.02912,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
41,2035179,184.481,54117.8,1661.22,2176.89,63.7352,158.142,104.924,11.0387,3.06321,1.02415,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
42,2084639,184.481,54117.8,1653.25,2149.65,63.9884,158.295,105.017,11.0495,3.04891,1.01938,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
43,2134134,185.988,54117.8,1644.83,2117.23,64.1231,158.314,105.107,11.059,3.03478,1.01461,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
44,2183605,188.085,54117.8,1637.27,2090.21,64.1489,158.314,105.195,11.0699,3.02112,1.01011,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
45,2233043,188.085,48174.7,1629.63,2061.7,64.1492,158.346,105.279,11.0803,3.00761,1.00559,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
46,2282437,188.085,48174.7,1622.13,2036.03,64.172,158.349,105.361,11.0904,2.99431,1.00113,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
47,2331874,188.085,48174.7,1615.16,2013.65,64.1767,158.462,105.439,11.1002,2.98142,0.996747,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
48,2381262,188.085,48174.7,1608,1988.39,64.1769,159.544,105.515,11.1101,2.96864,0.992543,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
49,2430655,192.902,48174.7,1600.93,1964.45,64.2203,159.612,105.589,11.1192,2.95593,0.988276,141.659,82269.8,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
