time,interactions,currentwealth.min,currentwealth.max,currentwealth.avg,currentwealth.sd,utility.min,utility.max,utility.avg,utility.sd,L2.sd.MRS,max.sd.MRS,initialwealth.min,initialwealth.max,alpha.min,alpha.max,activation.method,num.agents,num.commodities,trade.eps,termination_criterion,termination.eps,termination.time,termination.threshold
26,1275770,123.515,71112.4,1370.08,1433.91,596.915,8.31668e+16,1.53426e+13,4.57945e+14,2.58877,0.865584,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
27,1323911,123.515,71112.4,1364.23,1412.68,596.929,8.3181e+16,1.53885e+13,4.59064e+14,2.57323,0.860267,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
28,1371926,123.515,60563.1,1358.87,1381.2,596.94,8.31952e+16,1.54122e+13,4.59296e+14,2.55918,0.855463,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
29,1419735,159.841,60563.1,1354.54,1368.95,597.747,8.31995e+16,1.54443e+13,4.59832e+14,2.54675,0.851511,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
30,1467539,159.841,60563.1,1349.95,1353.69,597.957,8.32077e+16,1.54788e+13,4.61391e+14,2.5344,0.847295,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
31,1515170,159.841,60563.1,1346.23,1342.47,597.981,8.32083e+16,1.55118e+13,4.62174e+14,2.52349,0.843304,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
32,1562684,159.841,60563.1,1342.03,1326.71,598.046,8.32088e+16,1.55365e+13,4.63086e+14,2.51314,0.840091,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
33,1610130,159.841,60563.1,1338.54,1312.66,598.518,8.35794e+16,1.5568e+13,4.64566e+14,2.50382,0.837171,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
34,1657378,159.841,60563.1,1335.45,1304,598.582,8.35806e+16,1.55834e+13,4.64786e+14,2.49511,0.834237,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
35,1704417,159.841,60563.1,1332.48,1293.08,599.089,8.36533e+16,1.56031e+13,4.65256e+14,2.48746,0.831596,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
36,1751407,159.841,50732.4,1329.47,1272.6,599.089,8.36824e+16,1.56156e+13,4.65467e+14,2.48011,0.82918,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
37,1798238,159.841,50732.4,1327.02,1263.79,599.095,8.36902e+16,1.56345e+13,4.66177e+14,2.47347,0.827008,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
38,1844969,159.841,50732.4,1324.94,1258.13,599.095,8.3757e+16,1.56485e+13,4.66509e+14,2.46751,0.825159,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
39,1891510,178.488,50732.4,1323.21,1253.15,599.26,8.37572e+16,1.56637e+13,4.66769e+14,2.46198,0.823165,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
40,1937719,178.488,50732.4,1321.47,1248.41,600.105,8.37572e+16,1.56744e+13,4.66993e+14,2.45698,0.821603,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
41,1983729,178.488,50732.4,1320.29,1245.5,600.128,8.39413e+16,1.56882e+13,4.67563e+14,2.4528,0.820231,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
42,2029605,178.488,45417.3,1319.04,1241.32,600.133,8.3993e+16,1.56962e+13,4.67722e+14,2.44835,0.81872,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
43,2075272,190.803,41551.8,1317.66,1231.02,600.494,8.40021e+16,1.57065e+13,4.67843e+14,2.44461,0.817516,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
44,2120661,190.803,41551.8,1316.51,1227.82,600.755,8.40198e+16,1.57162e+13,4.68092e+14,2.44119,0.816356,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
45,2165848,190.803,41551.8,1315.4,1224.68,600.757,8.40216e+16,1.57261e+13,4.68297e+14,2.43782,0.815276,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
46,2210791,192.217,41659.1,1314.39,1221.12,600.757,8.40542e+16,1.5735e+13,4.68534e+14,2.43468,0.814283,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
47,2255509,192.217,41659.1,1313.68,1219.65,600.774,8.40595e+16,1.57406e+13,4.68591e+14,2.43197,0.81338,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
48,2299881,192.217,41659.1,1312.51,1212.28,600.779,8.41266e+16,1.57463e+13,4.68755e+14,2.42927,0.812443,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
49,2344013,192.217,41659.1,1311.57,1210.26,600.779,8.4127e+16,1.57508e+13,4.68808e+14,2.42669,0.811547,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
50,2387880,192.217,41659.1,1310.85,1208.6,600.787,8.42221e+16,1.57556e+13,4.69019e+14,2.42463,0.81083,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
51,2431390,195.419,42979.3,1310.23,1207.07,600.97,8.42232e+16,1.57589e+13,4.69061e+14,2.42278,0.810205,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
52,2474586,195.419,42979.3,1309.55,1205.32,601.02,8.42234e+16,1.57618e+13,4.69106e+14,2.42087,0.809598,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
53,2517508,198.968,42979.3,1309.13,1204.23,601.065,8.4239e+16,1.57664e+13,4.69245e+14,2.41918,0.808991,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
54,2560016,198.968,42979.3,1308.68,1203.32,601.113,8.42423e+16,1.57747e+13,4.69493e+14,2.41771,0.808508,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
55,2602027,198.968,42979.3,1308.39,1202.67,601.113,8.42441e+16,1.57773e+13,4.6952e+14,2.41657,0.808131,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
56,2643765,198.968,42979.3,1307.9,1201.63,601.142,8.42443e+16,1.57793e+13,4.69546e+14,2.41523,0.80775,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
57,2685155,198.968,42979.3,1307.52,1201.11,601.152,8.4249e+16,1.57814e+13,4.6958e+14,2.41409,0.807338,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
58,2726092,199.338,42979.3,1307.13,1199.3,601.161,8.42495e+16,1.57839e+13,4.69611e+14,2.41295,0.807015,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
59,2766751,199.338,42979.3,1306.82,1198.99,601.166,8.42604e+16,1.57854e+13,4.69643e+14,2.41204,0.806707,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
60,2806886,199.338,42979.3,1306.41,1197.68,601.178,8.42608e+16,1.57872e+13,4.69659e+14,2.41101,0.806327,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
61,2846680,199.338,42828.1,1306.15,1196.8,601.178,8.42676e+16,1.57891e+13,4.69699e+14,2.4101,0.806067,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
62,2885992,199.338,42828.1,1305.99,1196.4,601.197,8.42676e+16,1.57907e+13,4.69727e+14,2.4094,0.805837,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
63,2924695,199.338,42828.1,1305.74,1195.6,601.205,8.42686e+16,1.57946e+13,4.69881e+14,2.40865,0.805603,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
64,2962890,193.908,42706.5,1305.56,1195.58,601.207,8.42817e+16,1.57967e+13,4.69939e+14,2.40803,0.805384,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
65,3000591,193.908,42706.5,1305.39,1195.25,601.211,8.42817e+16,1.57982e+13,4.6995e+14,2.40753,0.805195,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
66,3037717,193.908,41888.6,1305.12,1194.51,601.246,8.42952e+16,1.57999e+13,4.70002e+14,2.40691,0.805063,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
67,3074536,193.02,41888.6,1304.83,1193.81,601.253,8.42952e+16,1.5801e+13,4.70021e+14,2.40626,0.804855,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
68,3110619,193.02,41888.6,1304.72,1193.7,601.253,8.42952e+16,1.58016e+13,4.70025e+14,2.40581,0.804688,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
69,3146142,193.02,41888.6,1304.53,1193.51,601.254,8.42987e+16,1.58032e+13,4.70068e+14,2.40535,0.804553,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
70,3180905,193.02,41888.6,1304.42,1193.25,601.256,8.42997e+16,1.58042e+13,4.70086e+14,2.40495,0.80441,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
71,3215213,193.02,41888.6,1304.3,1193.03,601.256,8.43024e+16,1.58048e+13,4.70094e+14,2.40461,0.804322,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
72,3248982,187.248,41888.6,1304.25,1193.01,601.256,8.43034e+16,1.58055e+13,4.70102e+14,2.40439,0.80427,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
73,3282073,187.248,41888.6,1304.12,1192.5,601.258,8.43034e+16,1.58059e+13,4.70106e+14,2.40408,0.804152,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
74,3314620,187.248,41888.6,1304.01,1192.2,601.262,8.4326e+16,1.58068e+13,4.70156e+14,2.40375,0.804085,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
75,3346502,187.248,41888.6,1303.91,1191.9,601.262,8.43284e+16,1.58073e+13,4.70166e+14,2.40347,0.803981,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
76,3377975,187.248,41888.6,1303.83,1191.85,601.262,8.43314e+16,1.58082e+13,4.70184e+14,2.40323,0.803899,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
77,3408527,187.248,42126.8,1303.75,1191.79,601.272,8.43336e+16,1.58087e+13,4.70194e+14,2.40306,0.803843,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
78,3438537,187.711,42126.8,1303.67,1191.59,601.273,8.43444e+16,1.58092e+13,4.70219e+14,2.40283,0.803761,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
79,3467973,189.158,42126.8,1303.62,1191.61,601.273,8.43449e+16,1.58097e+13,4.70223e+14,2.40266,0.803723,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
80,3496507,189.158,42126.8,1303.56,1191.51,601.276,8.43449e+16,1.58102e+13,4.70229e+14,2.4025,0.803678,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
81,3524279,189.158,42126.8,1303.54,1191.47,601.276,8.43449e+16,1.58105e+13,4.70234e+14,2.40239,0.803629,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
82,3551419,189.158,42126.8,1303.5,1191.4,601.276,8.43472e+16,1.58108e+13,4.70243e+14,2.40227,0.803601,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
83,3577879,189.158,42126.8,1303.41,1191.16,601.276,8.43473e+16,1.58111e+13,4.70247e+14,2.40208,0.803556,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
84,3603855,189.158,42126.8,1303.36,1191.2,601.276,8.43478e+16,1.58114e+13,4.70251e+14,2.40194,0.803507,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
85,3629078,189.158,42126.8,1303.34,1191.12,601.278,8.43482e+16,1.58116e+13,4.70254e+14,2.40183,0.803453,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
